590100	2.44518e-07
591100	2.44946e-07
592100	2.4538e-07
593100	2.45819e-07
594100	2.46263e-07
595100	2.46712e-07
596100	2.47167e-07
597100	2.47627e-07
598100	2.48092e-07
599100	2.48563e-07
600100	2.4904e-07
601100	2.49522e-07
602100	2.5001e-07
603100	2.50503e-07
604100	2.51003e-07
605100	2.51508e-07
606100	2.5202e-07
607100	2.52537e-07
608100	2.5306e-07
609100	2.5359e-07
610100	2.54126e-07
611100	2.54668e-07
612100	2.55217e-07
613100	2.55771e-07
614100	2.56333e-07
615100	2.56901e-07
616100	2.57476e-07
617100	2.58057e-07
618100	2.58645e-07
619100	2.5924e-07
620100	2.59843e-07
621100	2.60452e-07
622100	2.61068e-07
623100	2.61692e-07
624100	2.62322e-07
625100	2.62961e-07
626100	2.63606e-07
627100	2.64259e-07
628100	2.6492e-07
629100	2.65589e-07
630100	2.66265e-07
631100	2.6695e-07
632100	2.67642e-07
633100	2.68343e-07
634100	2.69051e-07
635100	2.69768e-07
636100	2.70494e-07
637100	2.71228e-07
638100	2.7197e-07
639100	2.72721e-07
640100	2.73482e-07
641100	2.7425e-07
642100	2.75028e-07
643100	2.75816e-07
644100	2.76612e-07
645100	2.77418e-07
646100	2.78233e-07
647100	2.79058e-07
648100	2.79892e-07
649100	2.80737e-07
650100	2.81591e-07
651100	2.82455e-07
652100	2.8333e-07
653100	2.84215e-07
654100	2.8511e-07
655100	2.86016e-07
656100	2.86933e-07
657100	2.87861e-07
658100	2.88799e-07
659100	2.89749e-07
660100	2.9071e-07
661100	2.91682e-07
662100	2.92666e-07
663100	2.93662e-07
664100	2.9467e-07
665100	2.95689e-07
666100	2.96721e-07
667100	2.97765e-07
668100	2.98822e-07
669100	2.99891e-07
670100	3.00973e-07
671100	3.02068e-07
672100	3.03176e-07
673100	3.04298e-07
674100	3.05433e-07
675100	3.06582e-07
676100	3.07744e-07
677100	3.08921e-07
678100	3.10112e-07
679100	3.11317e-07
680100	3.12537e-07
681100	3.13772e-07
682100	3.15022e-07
683100	3.16287e-07
684100	3.17567e-07
685100	3.18863e-07
686100	3.20175e-07
687100	3.21503e-07
688100	3.22848e-07
689100	3.24209e-07
690100	3.25586e-07
691100	3.26981e-07
692100	3.28393e-07
693100	3.29822e-07
694100	3.31269e-07
695100	3.32734e-07
696100	3.34217e-07
697100	3.35719e-07
698100	3.37239e-07
699100	3.38778e-07
700100	3.40337e-07
701100	3.41915e-07
702100	3.43513e-07
703100	3.45131e-07
704100	3.46769e-07
705100	3.48428e-07
706100	3.50108e-07
707100	3.51809e-07
708100	3.53532e-07
709100	3.55277e-07
710100	3.57044e-07
711100	3.58834e-07
712100	3.60647e-07
713100	3.62482e-07
714100	3.64342e-07
715100	3.66225e-07
716100	3.68133e-07
717100	3.70065e-07
718100	3.72022e-07
719100	3.74005e-07
720100	3.76014e-07
721100	3.78048e-07
722100	3.8011e-07
723100	3.82198e-07
724100	3.84314e-07
725100	3.86457e-07
726100	3.88629e-07
727100	3.9083e-07
728100	3.9306e-07
729100	3.95319e-07
730100	3.97608e-07
731100	3.99928e-07
732100	4.0228e-07
733100	4.04662e-07
734100	4.07077e-07
735100	4.09524e-07
736100	4.12004e-07
737100	4.14518e-07
738100	4.17066e-07
739100	4.19649e-07
740100	4.22267e-07
741100	4.24921e-07
742100	4.27611e-07
743100	4.30338e-07
744100	4.33103e-07
745100	4.35906e-07
746100	4.38749e-07
747100	4.4163e-07
748100	4.44552e-07
749100	4.47515e-07
750100	4.50519e-07
751100	4.53566e-07
752100	4.56656e-07
753100	4.59789e-07
754100	4.62967e-07
755100	4.6619e-07
756100	4.6946e-07
757100	4.72776e-07
758100	4.7614e-07
759100	4.79552e-07
760100	4.83013e-07
761100	4.86525e-07
762100	4.90088e-07
763100	4.93703e-07
764100	4.97371e-07
765100	5.01093e-07
766100	5.04869e-07
767100	5.08702e-07
768100	5.12591e-07
769100	5.16538e-07
770100	5.20545e-07
771100	5.24611e-07
772100	5.28738e-07
773100	5.32928e-07
774100	5.37181e-07
775100	5.41499e-07
776100	5.45882e-07
777100	5.50333e-07
778100	5.54852e-07
779100	5.5944e-07
780100	5.641e-07
781100	5.68832e-07
782100	5.73637e-07
783100	5.78518e-07
784100	5.83475e-07
785100	5.8851e-07
786100	5.93625e-07
787100	5.98822e-07
788100	6.041e-07
789100	6.09464e-07
790100	6.14913e-07
791100	6.20451e-07
792100	6.26077e-07
793100	6.31796e-07
794100	6.37607e-07
795100	6.43514e-07
796100	6.49518e-07
